dataset_file,generated_id,generated_santali,generated_english,generated_bangla,best_gt_source,best_gt_id,best_gt_santali,best_gt_english,best_gt_bangla,combined_score,english_word_score,english_overlap_score,bangla_overlap_score,santali_overlap_score,content_word_overlap,content_jaccard,exact_santali_match,exact_english_match,exact_bangla_match,strict_reviewable,weak_auto_match
santali_synthetic_40k_sentences.csv,SYN-00060,nɔa dɔ sãk kan-a,This is division of threads in mattress.,এটা বিছানার সুতার ভাগ।,Santali_dataset_parsed.csv,607,nɔ̯͡a d̪ɔ ɘɖit̪ɛt̪̚ʔ bɘɽiʲc̚ʔ kɘmi kana.,It's a heinous work.,এটা একটা জঘন্য কাজ।,0.2250,0.0000,0.0000,0.2500,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00074,uni dɔ hanao-a,he/she will to thwart.,সে বাধা দেওয়া / ব্যর্থ করা করবে।,Santali_dataset_parsed.csv,1754,um ɖɘb̚ɾɘʔ,To Take A Bath,গোসল করা,0.2598,0.0000,0.0000,0.2887,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00082,nɔa dɔ alaklạṇḍi ạrsi kan-a,This is a pithless mirror.,"এটা দুর্বল, সারহীন আয়না।",Santali_dataset_parsed.csv,607,nɔ̯͡a d̪ɔ ɘɖit̪ɛt̪̚ʔ bɘɽiʲc̚ʔ kɘmi kana.,It's a heinous work.,এটা একটা জঘন্য কাজ।,0.2250,0.0000,0.0000,0.2500,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00091,mo̱ne̱ ḍaḍha minaʔ,There are/is five chattels.,পাঁচ চলাচল সম্পত্তি আছে।,Santali_dataset_parsed.csv,946,"hɛ̃ː, mɛna..a.",Local: Yes there is.,স্থানীয়: হ্যাঁ আছে।,0.2598,0.0000,0.0000,0.2887,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00104,ona dɔ bạḍhi dɔ ba-ŋ kan-a,"That is not pile, a.",ওটা স্তূপ নয়।,output_layoutA (1).csv,55,ba-e ɾesʔk kan-a,He isn't happy.,,0.2535,0.0000,0.0000,0.0000,0.5071,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00108,ona dɔ jhạlur kan-a,That is baggy.,ওটা ঝুলন্ত / ঢিলা।,output_layoutA (1).csv,114,okoi oɾae kan-a,Whose house is this?,,0.2236,0.0000,0.0000,0.0000,0.4472,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00111,nɔa dɔ be̱abron kan-a,This is disgraced.,"এটা লজ্জিত, অপদস্থ।",Santali_dataset_parsed.csv,607,nɔ̯͡a d̪ɔ ɘɖit̪ɛt̪̚ʔ bɘɽiʲc̚ʔ kɘmi kana.,It's a heinous work.,এটা একটা জঘন্য কাজ।,0.2598,0.0000,0.0000,0.2887,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00118,bhap-re koṭha minaʔ,There is ceiling in/at vapour.,বাষ্প-তে ছাদ আছে।,Santali_dataset_parsed.csv,946,"hɛ̃ː, mɛna..a.",Local: Yes there is.,স্থানীয়: হ্যাঁ আছে।,0.2598,0.0000,0.0000,0.2887,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00126,iɲ dɔ caṇḍbo̱l ipil-re bhaskao kan-a,I do collapse in/at comet.,আমি ধূমকেতু-তে ধসে পড়া।,Santali_dataset_parsed.csv,292,iɲiɲ ɲɛlɛd̪a.,I am seeing.,আমি দেখছি,0.2846,0.0000,0.0000,0.3162,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00127,am dɔ ran oṛak̕-re bejha kan-a,you do blame in/at dispensary.,তুমি চিকিৎসালয়-তে দোষারোপ করা।,Santali_dataset_parsed.csv,247,amɛm ɲɛlɛt̪̚ʔkan t̪ahɛ̃na.,You were watching.,তুমি দেখতেছিলে,0.2846,0.0000,0.0000,0.3162,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00132,buru nala-re jae minaʔ,There is victory in/at valley.,উপত্যকা-তে জয় আছে।,Santali_dataset_parsed.csv,946,"hɛ̃ː, mɛna..a.",Local: Yes there is.,স্থানীয়: হ্যাঁ আছে।,0.2598,0.0000,0.0000,0.2887,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00137,nɔa dɔ ba-ŋ podgoe kan-a,This is not rufous.,এটা লালচে নয়।,Santali_dataset_parsed.csv,607,nɔ̯͡a d̪ɔ ɘɖit̪ɛt̪̚ʔ bɘɽiʲc̚ʔ kɘmi kana.,It's a heinous work.,এটা একটা জঘন্য কাজ।,0.2598,0.0000,0.0000,0.2887,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00142,nɔa dɔ ba-ŋ ganjha gạnjhi kan-a,This is not trampled.,এটা পদদলিত নয়।,Santali_dataset_parsed.csv,607,nɔ̯͡a d̪ɔ ɘɖit̪ɛt̪̚ʔ bɘɽiʲc̚ʔ kɘmi kana.,It's a heinous work.,এটা একটা জঘন্য কাজ।,0.2598,0.0000,0.0000,0.2887,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00143,iɲ-aʔ mit't'e jatra minaʔ,I have one omen.,আমি একটি শুভাশুভ লক্ষণ আছে।,Santali_dataset_parsed.csv,752,"ac̚cʰa baba, iɲd̪ɔ d̪aɾmahaɲ gɔʈa ɘgu.ja nahaʔ.","Son: Okay father, I will fix the wages.","ছেলে: ঠিক আছে বাবা, আমি মজুরি ঠিক করে নেবো।",0.2846,0.0000,0.0000,0.3162,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00144,ona dɔ abo-aʔ ḍạṇḍit̕ kan-a,That is we's shaft.,ওটা আমরা-এর দণ্ড।,Santali_dataset_parsed.csv,1546,ɘliɲliɲ ɾɔɽa.,We two say.,আমরা দুইজন বলি,0.2598,0.0000,0.0000,0.2887,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00152,nɔa dɔ co̱ṭ dɔ ba-ŋ kan-a,This is not firmament.,এটা আকাশমণ্ডল নয়।,Santali_dataset_parsed.csv,607,nɔ̯͡a d̪ɔ ɘɖit̪ɛt̪̚ʔ bɘɽiʲc̚ʔ kɘmi kana.,It's a heinous work.,এটা একটা জঘন্য কাজ।,0.2598,0.0000,0.0000,0.2887,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00162,phãk-re bạdi banuʔ-a,There is no accuser in/at rift.,ফাটল-তে অভিযোগকারী নেই।,Santali_dataset_parsed.csv,689,baŋ ceka.a.,Officer: No problem.,অফিসার: অসুবিধা নেই।,0.2598,0.0000,0.0000,0.2887,0.2582,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00163,ona dɔ ba-ŋ rotho kan-a,That is not burly.,ওটা বলিষ্ঠ নয়।,output_layoutA (1).csv,55,ba-e ɾesʔk kan-a,He isn't happy.,,0.2535,0.0000,0.0000,0.0000,0.5071,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00172,uni dɔ dãṛgu-re nisṛạu kan-a,he/she does banter in/at precipice.,সে খাড়া গিরিখাদ-তে ঠাট্টা।,output_layoutA (1).csv,111,uni-d̪o am d̪ad̪a kan-a,Is he your brother?,,0.2315,0.0000,0.0000,0.0000,0.4629,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00177,ḍhip-re thobla banuʔ-a,There is no cluster in/at island.,দ্বীপ-তে থোকা নেই।,Santali_dataset_parsed.csv,689,baŋ ceka.a.,Officer: No problem.,অফিসার: অসুবিধা নেই।,0.2598,0.0000,0.0000,0.2887,0.2582,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00178,dhạlu-re cạtrạṛia minaʔ,There is boor in/at slope.,ঢালু-তে অভদ্র লোক আছে।,Santali_dataset_parsed.csv,946,"hɛ̃ː, mɛna..a.",Local: Yes there is.,স্থানীয়: হ্যাঁ আছে।,0.2324,0.0000,0.0000,0.2582,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00183,nɔa dɔ bakea kan-a,This is trumpet.,"এটা তুরহী, ভেরী।",Santali_dataset_parsed.csv,607,nɔ̯͡a d̪ɔ ɘɖit̪ɛt̪̚ʔ bɘɽiʲc̚ʔ kɘmi kana.,It's a heinous work.,এটা একটা জঘন্য কাজ।,0.2598,0.0000,0.0000,0.2887,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00185,khãedak̕ khredak̕-re lapak̕ banuʔ-a,There is no flop in/at succession of pits & ravines.,গর্ত ও খাদের সারি-তে ধপ করে পড়া নেই।,Santali_dataset_parsed.csv,1116,hɔ͡i̯ bɘɾuɽ aɾ ɖubɘ kʰɔn biɾ d̪ɔ abo͡i̯ ɾukʰi̯͡ɘ d̪ɔhɔ.jɛt̪̚ʔbona.,8. Forests protect us from storms and floods.,৮। ঝড় ও বন্যা থেকে আমাদেরকে রক্ষা করে বন।,0.2000,0.0000,0.0000,0.2222,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00190,ona dɔ ba-ŋ dhimạ kan-a,That is not mild.,ওটা নরম নয়।,output_layoutA (1).csv,55,ba-e ɾesʔk kan-a,He isn't happy.,,0.2535,0.0000,0.0000,0.0000,0.5071,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00196,ona dɔ bho̱ko̱r kan-a?,Is that bubbling?,ওটা কি বুদবুদ ওঠা?,Santali_dataset_parsed.csv,1689,iɲiɲ ɾɔɽa?,May I speak/ say?,আমি কি বলবো?,0.2598,0.0000,0.0000,0.2887,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00202,ona dɔ ba-ŋ ḍhạṭhi kan-a,That is not inexorable.,ওটা অনমনীয় নয়।,output_layoutA (1).csv,55,ba-e ɾesʔk kan-a,He isn't happy.,,0.2535,0.0000,0.0000,0.0000,0.5071,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00204,nɔa dɔ usạta bakea kan-a,This is a faded trumpet.,"এটা ম্লান তুরহী, ভেরী।",Santali_dataset_parsed.csv,607,nɔ̯͡a d̪ɔ ɘɖit̪ɛt̪̚ʔ bɘɽiʲc̚ʔ kɘmi kana.,It's a heinous work.,এটা একটা জঘন্য কাজ।,0.2250,0.0000,0.0000,0.2500,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00212,abo dɔ go̱yo̱n-re kạrkhana kan-a,we do to devise in/at track.,আমরা চিহ্ন / পথচিহ্ন-তে পরিকল্পনা করা।,Santali_dataset_parsed.csv,1754,um ɖɘb̚ɾɘʔ,To Take A Bath,গোসল করা,0.2598,0.0000,0.0000,0.2887,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00218,nɔa dɔ akhṛa ạkhṛi moka kan-a,This is a inharmonious cubit.,এটা অসামঞ্জস্যপূর্ণ হাত (পরিমাপ)।,Santali_dataset_parsed.csv,607,nɔ̯͡a d̪ɔ ɘɖit̪ɛt̪̚ʔ bɘɽiʲc̚ʔ kɘmi kana.,It's a heinous work.,এটা একটা জঘন্য কাজ।,0.2250,0.0000,0.0000,0.2500,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00221,ona dɔ abol kan-a,That is weak.,ওটা দুর্বল।,output_layoutA (1).csv,114,okoi oɾae kan-a,Whose house is this?,,0.2236,0.0000,0.0000,0.0000,0.4472,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00230,alɔ-m leṭha-a,Do not to implicate.,জড়িয়ে ফেলা না।,output_layoutA (1).csv,59,laŋga-a-m,You'll get tired.,,0.2887,0.0000,0.0000,0.0000,0.5774,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00231,iɲ dɔ kajak gola gamcha kan-a,I do to assume a humble attitude strictly.,আমি কঠোরভাবে নম্র ভঙ্গি গ্রহণ করা।,Santali_dataset_parsed.csv,292,iɲiɲ ɲɛlɛd̪a.,I am seeing.,আমি দেখছি,0.2598,0.0000,0.0000,0.2887,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00240,uni dɔ ghaser gaḍo̱e saḍc̣e kan-a,he/she does intermingle indiscriminately.,সে এলোমেলোভাবে মিশিয়ে দেওয়া।,output_layoutA (1).csv,111,uni-d̪o am d̪ad̪a kan-a,Is he your brother?,,0.2315,0.0000,0.0000,0.0000,0.4629,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00249,ona dɔ phạṛi kan-a,That is shoulder.,ওটা কাঁধ।,output_layoutA (1).csv,114,okoi oɾae kan-a,Whose house is this?,,0.2236,0.0000,0.0000,0.0000,0.4472,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00252,ona dɔ bạdhi dɔ ba-ŋ kan-a,That is not bandger.,ওটা ব্যান্ডেজ নয়।,output_layoutA (1).csv,55,ba-e ɾesʔk kan-a,He isn't happy.,,0.2535,0.0000,0.0000,0.0000,0.5071,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00254,nɔa dɔ ba-ŋ bilbilạu kan-a,This is not panic-stricken.,এটা আতঙ্কিত নয়।,Santali_dataset_parsed.csv,607,nɔ̯͡a d̪ɔ ɘɖit̪ɛt̪̚ʔ bɘɽiʲc̚ʔ kɘmi kana.,It's a heinous work.,এটা একটা জঘন্য কাজ।,0.2598,0.0000,0.0000,0.2887,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00260,nɔa dɔ gijgij bạlis kan-a,This is a sweltering pillow.,এটা তীব্র গরম / ঘাম ঝরানো বালিশ।,Santali_dataset_parsed.csv,1521,t̪eheɲ d̪ɔ ɘɖi lɔlɔ.,Today it is very hot.,আজ খুব গরম।,0.2121,0.0000,0.0000,0.2357,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00261,ona dɔ ḍhoṅga kan-a,That is dugout (canoe).,ওটা ডোঙা নৌকা।,output_layoutA (1).csv,114,okoi oɾae kan-a,Whose house is this?,,0.2236,0.0000,0.0000,0.0000,0.4472,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00269,ipil-re sil so̱ro̱m minaʔ,There is gravity in/at star.,তারকা-তে গাম্ভীর্য আছে।,Santali_dataset_parsed.csv,946,"hɛ̃ː, mɛna..a.",Local: Yes there is.,স্থানীয়: হ্যাঁ আছে।,0.2598,0.0000,0.0000,0.2887,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00275,nɔa dɔ e̱k jo̱nto̱r kan-a,This is alike.,এটা একই রকম।,Santali_dataset_parsed.csv,607,nɔ̯͡a d̪ɔ ɘɖit̪ɛt̪̚ʔ bɘɽiʲc̚ʔ kɘmi kana.,It's a heinous work.,এটা একটা জঘন্য কাজ।,0.2598,0.0000,0.0000,0.2887,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00294,ona dɔ ṭạṅgi dɔ ba-ŋ kan-a,That is not dovecot.,ওটা কবুতরখানা নয়।,output_layoutA (1).csv,55,ba-e ɾesʔk kan-a,He isn't happy.,,0.2535,0.0000,0.0000,0.0000,0.5071,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00298,am dɔ hunạr-i kocoṛ-a,you do to hop with art.,তুমি শিল্প / কলা লাফিয়ে চলা।,Santali_dataset_parsed.csv,247,amɛm ɲɛlɛt̪̚ʔkan t̪ahɛ̃na.,You were watching.,তুমি দেখতেছিলে,0.2846,0.0000,0.0000,0.3162,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00299,ona dɔ aṭa saṭa dɔ ba-ŋ kan-a,That is not victuals.,ওটা খাবার / খাদ্যসামগ্রী নয়।,output_layoutA (1).csv,55,ba-e ɾesʔk kan-a,He isn't happy.,,0.2372,0.0000,0.0000,0.0000,0.4743,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00300,uni dɔ nikạs-re andha kan-a,"he/she does gull, to in/at outlet.",সে বেরোনোর পথ-তে ঠকানো।,output_layoutA (1).csv,111,uni-d̪o am d̪ad̪a kan-a,Is he your brother?,,0.2315,0.0000,0.0000,0.0000,0.4629,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00303,am dɔ halaṅ-a,you will to amass.,তুমি জড়ো করা / সঞ্চয় করা করবে।,Santali_dataset_parsed.csv,247,amɛm ɲɛlɛt̪̚ʔkan t̪ahɛ̃na.,You were watching.,তুমি দেখতেছিলে,0.2846,0.0000,0.0000,0.3162,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00305,ona dɔ poṇḍ po̱rdho̱l dɔ ba-ŋ kan-a,That is not leucorrhoea.,ওটা শ্বেতপ্রদর নয়।,output_layoutA (1).csv,55,ba-e ɾesʔk kan-a,He isn't happy.,,0.2372,0.0000,0.0000,0.0000,0.4743,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00307,abo dɔ labo̱j-len-a,we did to entertain.,আমরা আপ্যায়ন করা / বিনোদন দেওয়া করেছিল।,Santali_dataset_parsed.csv,1754,um ɖɘb̚ɾɘʔ,To Take A Bath,গোসল করা,0.2598,0.0000,0.0000,0.2887,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00317,ona dɔ ba-ŋ be̱juri kan-a,That is not unequal.,ওটা অসমান নয়।,output_layoutA (1).csv,55,ba-e ɾesʔk kan-a,He isn't happy.,,0.2535,0.0000,0.0000,0.0000,0.5071,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00325,am-aʔ mit't'e gạjilal minaʔ,you have one traditional hero.,তুমি একটি ঐতিহ্যবাহী বীর আছে।,Santali_dataset_parsed.csv,247,amɛm ɲɛlɛt̪̚ʔkan t̪ahɛ̃na.,You were watching.,তুমি দেখতেছিলে,0.2846,0.0000,0.0000,0.3162,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00327,iɲ-aʔ mit't'e jạdu minaʔ,I have one enchantment.,আমি একটি জাদু / মন্ত্র আছে।,Santali_dataset_parsed.csv,752,"ac̚cʰa baba, iɲd̪ɔ d̪aɾmahaɲ gɔʈa ɘgu.ja nahaʔ.","Son: Okay father, I will fix the wages.","ছেলে: ঠিক আছে বাবা, আমি মজুরি ঠিক করে নেবো।",0.2846,0.0000,0.0000,0.3162,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00331,am dɔ bo̱d-i hajrao-a,you do to confront with evil.,তুমি মন্দ মুখোমুখি হওয়া / সম্মুখীন হওয়া।,Santali_dataset_parsed.csv,247,amɛm ɲɛlɛt̪̚ʔkan t̪ahɛ̃na.,You were watching.,তুমি দেখতেছিলে,0.2846,0.0000,0.0000,0.3162,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00338,ona dɔ cạupo̱ho̱r dɔ ba-ŋ kan-a,That is not the four watches.,ওটা চার প্রহর নয়।,output_layoutA (1).csv,55,ba-e ɾesʔk kan-a,He isn't happy.,,0.2535,0.0000,0.0000,0.0000,0.5071,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00339,ona dɔ akul bạkul kan-a?,Is that confounded?,"ওটা কি হতবুদ্ধি, বিভ্রান্ত?",Santali_dataset_parsed.csv,1689,iɲiɲ ɾɔɽa?,May I speak/ say?,আমি কি বলবো?,0.2598,0.0000,0.0000,0.2887,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00346,abo dɔ nahe̱l gaḍa-i ạnhũṭ-a,"we do oppose, to with furrow.",আমরা লাঙলের দাগ বিরোধিতা করা।,Santali_dataset_parsed.csv,1754,um ɖɘb̚ɾɘʔ,To Take A Bath,গোসল করা,0.2846,0.0000,0.0000,0.3162,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00348,ona dɔ go̱ro̱b dɔ ba-ŋ kan-a,That is not foetus.,ওটা ভ্রূণ নয়।,output_layoutA (1).csv,55,ba-e ɾesʔk kan-a,He isn't happy.,,0.2535,0.0000,0.0000,0.0000,0.5071,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00359,alɔ-m hũṛũ-a,Do not to dose / to snooze.,ঝিমিয়ে পড়া / তন্দ্রাচ্ছন্ন হওয়া না।,output_layoutA (1).csv,59,laŋga-a-m,You'll get tired.,,0.2887,0.0000,0.0000,0.0000,0.5774,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00365,nɔa dɔ borga dɔ ba-ŋ kan-a,This is not rafter.,এটা কড়ি নয়।,Santali_dataset_parsed.csv,607,nɔ̯͡a d̪ɔ ɘɖit̪ɛt̪̚ʔ bɘɽiʲc̚ʔ kɘmi kana.,It's a heinous work.,এটা একটা জঘন্য কাজ।,0.2598,0.0000,0.0000,0.2887,0.0000,0,0.0000,false,false,false,false,false
santali_synthetic_40k_sentences.csv,SYN-00373,abo dɔ hurma-to ba-bon hirlạ-a,we do not to confide in with cinders (glowing).,আমরা জ্বলন্ত ছাই / অঙ্গার বিশ্বাস করে বলা / আস্থা রাখা না।,Santali_dataset_parsed.csv,1559,alɛ balɛ ɾɔɽa.,We do not say so.,আমরা তো বলি না,0.2846,0.0000,0.0000,0.3162,0.0000,0,0.0000,false,false,false,false,false
